R, bias, L, W, Gain
83678.2, 0.778655, 6.47787e-06, 1.31509e-05, 18.8645 
8113.21, 3.06042, 1.39635e-05, 2.23532e-06, 14.6814 
41222.5, 1.02763, 1.77628e-05, 6.78173e-06, 10.1591 
7435.72, 2.93016, 7.28358e-06, 1.37648e-05, -5.79853 
5434.06, 1.86244, 5.19988e-06, 1.08301e-05, 0.386389 
3965.92, 1.26377, 1.59661e-05, 1.97231e-05, 13.3832 
28799.3, 2.94814, 3.84702e-06, 1.03035e-05, 16.7948 
84250, 2.02035, 5.21232e-06, 1.53407e-05, 17.2727 
11141.2, 2.08803, 1.19952e-05, 1.12797e-05, -0.674823 
69115.6, 3.20055, 3.82848e-06, 1.01086e-05, 27.7358 
84490.2, 2.71837, 1.53769e-05, 1.15094e-05, 12.1634 
56796.3, 2.0215, 6.92071e-06, 1.43538e-05, 7.87211 
9905.31, 3.67015, 1.25129e-05, 1.57374e-05, 2.35302 
32121.3, 3.95205, 4.65082e-06, 1.98388e-05, 30.1689 
74284.3, 3.21309, 7.08546e-06, 1.3014e-05, 25.0239 
71221.5, 2.45947, 1.05101e-05, 1.13191e-05, 10.7123 
59952.2, 2.82825, 1.30595e-05, 2.06323e-06, -1.75711 
84441.2, 3.76368, 1.68724e-05, 1.55906e-05, 23.7134 
1668.5, 1.75179, 7.65805e-06, 2.67505e-06, 27.6223 
92225.6, 2.31994, 5.55002e-06, 1.33e-05, 20.6508 
36170.8, 3.45941, 4.03982e-06, 2.55761e-06, 5.24721 
63569.9, 2.10322, 1.58894e-06, 5.47498e-06, 17.363 
67002.7, 3.20687, 1.93921e-05, 8.5321e-06, 8.67008 
92743.7, 3.42174, 1.01112e-05, 1.91395e-05, 28.932 
71120.9, 2.11785, 8.86453e-06, 1.77822e-05, 12.691 
53259.4, 1.09513, 1.35353e-05, 1.05503e-05, -1.12278 
65976, 2.36747, 7.57499e-06, 1.47849e-05, 15.5717 
34282.1, 3.31483, 1.75118e-05, 1.81677e-05, 12.3156 
6784.02, 1.11597, 3.9208e-06, 1.65621e-05, 0.942685 
6283.92, 2.90127, 9.96283e-06, 2.43797e-06, 13.7979 
23447.4, 0.775916, 2.98605e-06, 1.10232e-05, 23.9245 
67533.3, 3.07397, 1.81959e-05, 6.14725e-06, 2.42939 
65921, 1.89357, 1.01241e-05, 8.21814e-06, -13.4759 
73476.3, 3.50365, 1.98995e-05, 6.13285e-06, 8.47953 
98454.9, 0.642712, 1.58449e-05, 7.48346e-06, 53.0181 
87836.1, 3.75825, 1.00607e-05, 1.87646e-05, 30.5216 
71781.4, 3.67421, 1.86319e-05, 1.6436e-05, 21.1474 
71146.6, 2.46682, 1.28001e-05, 1.59319e-05, 12.7542 
20671.8, 1.6078, 3.35418e-06, 1.36361e-05, -14.8215 
69480.4, 3.99229, 5.93261e-06, 7.04825e-06, 25.542 
68054.9, 3.89448, 1.48537e-05, 1.24552e-05, 21.5744 
92207.2, 2.60478, 1.05935e-05, 4.64989e-06, 2.53011 
49674.7, 1.1847, 7.56213e-06, 1.04309e-05, -7.7782 
77160, 2.57986, 1.01914e-05, 1.16928e-05, 14.2279 
17042.2, 1.8863, 1.81639e-05, 1.22486e-05, -0.443335 
90948.3, 2.44617, 1.66875e-05, 3.92731e-06, -8.16823 
16814.7, 3.07992, 1.68406e-05, 1.52578e-05, -7.30718 
64383.3, 3.96104, 2.41366e-06, 2.37548e-06, 22.209 
44889.1, 2.62051, 7.89328e-06, 4.34207e-06, -9.50812 
27516.1, 3.13333, 4.72472e-06, 1.01011e-05, 15.6831 
60589.5, 2.46478, 1.45972e-05, 1.81466e-05, 10.7738 
58673.9, 1.3659, 1.40072e-05, 1.02147e-05, -6.79003 
48827.6, 2.32178, 1.58112e-05, 1.09325e-05, -12.0008 
52762.2, 2.67736, 9.37097e-06, 1.61336e-05, 15.8175 
11272.3, 1.45892, 7.06619e-06, 1.30557e-05, -1.75351 
89764.7, 0.884733, 1.24769e-05, 1.64602e-05, 0.623568 
85178.2, 3.70306, 1.89863e-05, 1.9916e-05, 24.6026 
78883.1, 1.2997, 1.96828e-05, 9.20908e-06, -4.45122 
75627.8, 1.35969, 9.16951e-06, 1.43655e-05, -15.6331 
66637.7, 1.18539, 4.33025e-06, 7.48661e-06, -12.1687 
61098.5, 1.90654, 1.96048e-05, 1.85643e-05, -14.6921 
47307.9, 2.5011, 1.83674e-05, 4.14017e-06, -2.42767 
8393.39, 2.49205, 1.16461e-05, 1.80678e-05, -4.38124 
34761.8, 2.49017, 2.17988e-06, 4.17186e-06, 7.33087 
14130.9, 3.72941, 1.20449e-05, 6.51861e-06, -2.57373 
21839.3, 0.897644, 5.70836e-06, 8.15158e-06, 11.6404 
95047.5, 1.34388, 1.48858e-05, 5.41682e-06, -4.1937 
86456.3, 3.58382, 7.22227e-06, 5.04443e-06, 19.6832 
40410.3, 3.75532, 1.60893e-05, 1.3242e-05, 15.2912 
91906.5, 0.784546, 3.09183e-06, 1.88652e-05, 5.32688 
79827.2, 2.97547, 1.5964e-05, 1.6317e-05, 17.9329 
68737.1, 3.54341, 5.81242e-06, 8.07341e-06, 24.0248 
58448.9, 1.40081, 1.28649e-05, 7.63369e-06, -5.28465 
31012.2, 2.8021, 1.64021e-05, 8.1624e-06, -6.89987 
37664.8, 1.36508, 3.24533e-06, 7.36917e-06, -12.4729 
58815.1, 1.02855, 1.17237e-05, 6.03917e-06, 4.53999 
28476.2, 2.07139, 1.2517e-05, 1.57908e-05, -11.3361 
34827.1, 2.72059, 8.95852e-06, 2.1612e-06, -0.179093 
49887.3, 0.761636, 1.08518e-05, 1.59961e-05, 28.8116 
84159.8, 1.92247, 1.32291e-05, 1.0049e-05, -15.366 
48215.4, 2.10815, 1.29208e-05, 1.45119e-05, -10.8185 
60807.1, 1.03301, 1.78475e-05, 1.41729e-05, -0.55064 
55147, 3.11498, 4.81172e-06, 9.70998e-06, 22.2131 
66541.9, 3.11451, 3.01934e-06, 1.15371e-05, 30.2684 
76676.8, 2.63281, 1.84048e-05, 7.81054e-06, -0.381158 
91618.2, 1.6761, 1.50273e-06, 1.30008e-05, 23.5636 
77810.8, 0.881062, 1.4565e-05, 9.308e-06, 9.93405 
49450.8, 2.29084, 1.3728e-05, 1.63782e-05, 3.36744 
38546.6, 2.70248, 1.37739e-05, 1.06994e-05, -0.176219 
37372.9, 2.95346, 1.73408e-05, 1.00549e-05, -0.884441 
88758, 1.1005, 3.65613e-06, 8.50811e-06, -15.394 
21617.9, 3.28541, 7.02867e-06, 1.82596e-05, 16.8237 
64056.2, 2.83846, 4.18922e-06, 1.69809e-05, 28.0273 
32556.4, 2.28613, 5.56367e-06, 6.59148e-06, -11.9241 
2971.45, 2.40882, 1.11295e-05, 2.21924e-06, 23.7968 
82386.1, 2.72251, 1.28743e-05, 7.1136e-06, 7.60504 
47534.3, 1.82818, 1.61526e-05, 8.07109e-06, -6.17465 
25312, 3.07212, 1.71769e-06, 8.69672e-06, 23.422 
87990.4, 3.76318, 1.27098e-05, 1.95768e-05, 28.8192 
24466.7, 2.88556, 1.42063e-05, 2.86168e-06, 3.36086 
53866.3, 1.61033, 5.25901e-06, 1.13686e-05, -17.8287 
64570.7, 2.04828, 9.90143e-06, 1.61426e-05, 6.92746 
40698.1, 3.56067, 3.18691e-06, 1.72658e-05, 32.2097 
62320.7, 0.947648, 1.62926e-06, 5.22488e-06, -9.82312 
7340.38, 0.773796, 1.93863e-06, 1.16347e-05, 28.1107 
79516.5, 2.48702, 1.92367e-05, 2.14566e-06, -0.197132 
86329, 0.675851, 1.71028e-05, 1.10521e-05, 45.2261 
96634.6, 1.80598, 9.89155e-06, 9.86236e-06, -12.7019 
25964.2, 0.982476, 8.61305e-06, 9.89257e-06, 5.96608 
81825, 1.93028, 2.37135e-06, 1.22546e-05, 21.6053 
52532.3, 2.20875, 3.83196e-06, 1.1074e-05, 14.9111 
38621.9, 1.0197, 6.89371e-06, 4.37365e-06, 7.25804 
23499.6, 2.24747, 8.9365e-06, 1.90514e-05, -2.72909 
33169.8, 1.10637, 1.21696e-05, 1.04634e-05, 1.80736 
78986.2, 1.71173, 8.60659e-06, 2.5922e-06, -4.23178 
72643.8, 2.19977, 1.77696e-05, 1.63225e-05, 3.23916 
38282, 3.28221, 1.97352e-06, 6.95223e-06, 25.5913 
30798.1, 1.54341, 9.41254e-06, 5.26574e-06, -0.604763 
95494.8, 1.57544, 1.62926e-05, 6.66361e-06, -8.26922 
15062, 3.12987, 1.81794e-06, 5.47954e-06, 11.1732 
66680.2, 1.24326, 1.68595e-05, 5.12448e-06, 2.25487 
58073.9, 1.17774, 1.94198e-05, 1.72408e-05, -5.33001 
3714.48, 2.92838, 1.88601e-05, 1.8228e-05, 5.11382 
75701.2, 2.37976, 1.65934e-05, 4.38415e-06, -7.37965 
37197.6, 2.03752, 1.90352e-05, 5.91124e-06, -1.1527 
85758.6, 3.46859, 5.10193e-06, 9.92575e-06, 28.8121 
69689.4, 2.1045, 5.8738e-06, 1.15561e-05, 11.7648 
31349.7, 3.677, 1.46455e-05, 7.46823e-06, 5.79238 
78837.8, 3.85742, 1.81318e-05, 1.73785e-05, 24.0245 
47884.7, 3.72573, 9.21622e-06, 1.48402e-05, 23.3347 
66254.6, 0.985719, 1.79024e-05, 1.65748e-05, -0.737976 
89150.2, 3.99256, 8.27001e-06, 1.39721e-05, 31.1513 
1389.23, 2.49319, 8.13825e-06, 4.88721e-06, 20.0694 
81006, 1.85801, 8.38418e-06, 2.92699e-06, -6.98065 
55414.4, 2.2844, 1.5404e-06, 1.61107e-05, 30.4377 
40903.8, 3.90712, 6.6353e-06, 1.27394e-05, 24.6471 
14832.5, 1.62923, 1.79541e-05, 4.10382e-06, 12.7771 
64526, 1.72601, 1.49368e-05, 9.60421e-06, -10.2923 
7627.94, 0.799263, 6.96541e-06, 8.72861e-06, 42.0538 
40982.6, 3.93722, 1.3542e-05, 1.67478e-05, 20.7425 
81713.2, 1.88397, 6.26721e-06, 1.69042e-05, 13.1693 
5720.12, 1.64115, 1.35527e-05, 9.97456e-06, 10.2802 
12153.9, 3.29808, 1.28307e-05, 1.28981e-05, -6.01134 
53578.7, 0.856386, 1.7264e-05, 1.17326e-05, 21.677 
57075.6, 1.92275, 2.40443e-06, 2.79213e-06, -13.3643 
89122.1, 3.70896, 3.28774e-06, 8.28493e-06, 33.2317 
62049.6, 3.57671, 2.92232e-06, 1.86329e-05, 37.6623 
4781.11, 0.780267, 4.98678e-06, 5.55445e-06, 51.4997 
87741.9, 1.87904, 1.29249e-05, 1.73044e-05, 3.57642 
54365.1, 2.9034, 1.95853e-05, 8.35317e-06, -0.726675 
70624.5, 3.97384, 1.96912e-05, 7.6437e-06, 14.8117 
96257.2, 0.638932, 1.13372e-05, 1.19747e-05, 45.1088 
38591, 1.70755, 1.58295e-05, 1.54842e-05, -9.48039 
14177.4, 3.01289, 1.05932e-06, 7.29348e-06, 19.8983 
75969.8, 2.32174, 1.09062e-05, 1.37332e-05, 11.3208 
29840.1, 3.54548, 1.67436e-05, 8.35543e-06, 3.24724 
83311.7, 1.78117, 1.56398e-05, 1.23716e-05, -14.8077 
79234, 2.61132, 2.62521e-06, 1.78988e-05, 32.876 
54870.9, 3.0524, 9.45018e-06, 3.41862e-06, -4.41084 
27977.6, 2.44968, 2.69674e-06, 1.00959e-05, 14.1429 
90078.9, 3.20201, 1.18839e-05, 1.95562e-05, 25.7253 
92850.9, 0.772151, 1.51468e-05, 1.86022e-05, 23.3664 
6477.89, 2.14213, 1.5284e-05, 4.90957e-06, 13.3216 
65194.6, 2.84575, 1.61671e-05, 1.58438e-05, 13.9406 
46998.6, 1.7656, 5.29196e-06, 4.24702e-06, -8.94508 
8026.13, 1.85555, 1.77963e-05, 4.89004e-06, 14.5142 
29847.5, 1.64405, 1.20851e-05, 7.6045e-06, -2.58878 
73268.9, 2.14164, 9.52216e-06, 1.31222e-05, 8.46858 
68427.1, 3.37106, 5.1979e-06, 1.20726e-05, 27.6895 
36712, 1.14019, 1.10571e-05, 1.41381e-05, -3.5978 
46254.5, 3.00426, 4.17183e-06, 5.92565e-06, 15.3803 
3632.72, 2.46553, 1.81063e-05, 3.0792e-06, 22.6669 
88906.4, 3.42488, 2.23433e-06, 9.53138e-06, 36.3873 
48724.6, 0.961524, 1.01307e-05, 2.77949e-06, 18.2998 
52248.8, 3.4769, 5.70276e-06, 1.1159e-05, 24.2651 
9477.29, 0.994329, 1.23072e-05, 7.95873e-06, 19.5329 
38791.9, 2.54173, 2.39086e-06, 1.223e-05, 22.5393 
57744.4, 3.33398, 1.71786e-05, 3.00206e-06, -4.13715 
92657.6, 2.30332, 1.83132e-05, 1.09916e-05, 2.34951 
59896.4, 3.76566, 1.14625e-06, 1.1367e-05, 43.4797 
33731.1, 1.8822, 4.09398e-06, 7.02721e-06, -13.3389 
47289.5, 1.10762, 1.219e-05, 1.67102e-05, -5.62626 
18953.4, 3.1892, 1.42775e-05, 7.21398e-06, -3.66727 
78027.2, 1.13048, 1.16093e-06, 1.31332e-05, -0.0196171 
15658.2, 1.11053, 1.66897e-05, 5.03913e-06, 18.1342 
55530.2, 2.97714, 7.16463e-06, 1.51699e-05, 21.5938 
17530.6, 0.847697, 1.1158e-05, 1.308e-05, 27.4038 
32507.6, 3.46655, 1.37298e-05, 3.15458e-06, -1.69403 
9656.65, 2.6518, 1.76939e-05, 1.77078e-05, -2.58896 
80194.8, 3.45807, 1.02846e-05, 1.70575e-05, 26.6252 
63660.2, 0.997266, 1.29471e-05, 7.78263e-06, 3.52858 
66702.1, 1.25106, 1.87311e-05, 1.44609e-05, -6.71687 
28146.1, 3.86392, 1.12831e-05, 4.64888e-06, 2.7099 
76586.7, 1.28071, 1.31523e-05, 1.65942e-05, -12.7415 
35339.2, 1.16177, 1.77857e-05, 9.5099e-06, 4.05824 
22977.6, 3.25356, 2.61595e-06, 6.8351e-06, 16.6686 
5343.51, 3.56777, 8.858e-06, 9.98663e-06, -0.0161765 
1136.11, 2.98442, 1.45635e-05, 9.72827e-06, 18.7146 
48136.5, 2.68654, 6.68317e-06, 7.49674e-06, 9.21286 
48003.7, 1.2381, 1.38122e-05, 1.55878e-05, -6.95041 
14671.5, 1.64882, 1.0032e-05, 1.14748e-05, -1.77703 
73981.2, 2.57878, 2.29065e-06, 1.10334e-05, 28.6985 
68216.1, 2.49127, 1.79331e-05, 1.436e-05, 6.7243 
56729.4, 1.23009, 5.69134e-06, 1.33914e-05, -14.5948 
45133, 0.713385, 1.88946e-06, 2.41478e-06, 44.6328 
64053.2, 2.16789, 6.94418e-06, 8.46703e-06, 4.44027 
35809.5, 1.81828, 1.0709e-05, 5.387e-06, -3.38917 
66485.9, 2.62573, 7.59838e-06, 6.68715e-06, 9.36242 
86891.8, 1.98747, 1.60751e-05, 9.83131e-06, -14.2348 
34895.3, 2.43538, 1.58239e-05, 5.36451e-06, -3.15459 
54137.3, 1.65487, 4.70517e-06, 1.39208e-05, -1.19011 
76523, 1.48605, 1.66728e-06, 1.4516e-05, 16.5175 
89277.1, 2.14645, 1.94395e-05, 1.2487e-05, -3.23457 
47380.3, 2.54109, 3.79753e-06, 1.51401e-05, 21.9188 
25704.4, 2.68923, 1.64607e-05, 1.71811e-05, -3.07255 
85415.1, 2.0922, 9.46372e-06, 3.24362e-06, -8.83489 
44385.2, 3.73055, 9.52407e-06, 8.34116e-06, 16.4908 
45799.3, 3.32262, 8.40862e-06, 9.74795e-06, 16.4757 
71423.5, 3.65154, 2.26111e-06, 1.92664e-05, 42.1636 
31094.9, 0.679119, 4.396e-06, 1.11323e-05, 40.2935 
96186.7, 1.96767, 1.77092e-05, 9.80942e-06, -14.1732 
97305.6, 1.66403, 1.77941e-05, 8.1662e-06, -10.3799 
45673, 1.14495, 6.17757e-06, 5.51914e-06, -1.84119 
27058.4, 1.19485, 7.7713e-06, 1.48161e-05, -5.69797 
25517.2, 0.722948, 1.79935e-05, 1.08587e-05, 49.4113 
94823.9, 3.03062, 1.97474e-05, 3.03254e-06, -6.64731 
73619, 0.70215, 1.5226e-05, 5.98456e-06, 49.2232 
68339.9, 2.74602, 6.65476e-06, 1.75772e-05, 23.5928 
25460.4, 3.94121, 6.4083e-06, 2.09548e-06, -2.05634 
53613.6, 1.20489, 8.05207e-06, 1.5083e-05, -11.6797 
36515.7, 2.60105, 9.54417e-06, 6.71385e-06, -10.1551 
24647.5, 1.55368, 4.80875e-06, 8.55514e-06, -8.90645 
37331, 1.87103, 6.45149e-06, 5.92361e-06, -9.13174 
96271.1, 1.12375, 1.97197e-05, 1.99595e-05, -9.62403 
43523.3, 2.14411, 1.55469e-06, 1.86107e-05, 27.5914 
14232.2, 2.72307, 1.29409e-05, 1.82534e-05, -8.92328 
69668.7, 0.815503, 8.5076e-06, 1.8666e-05, 13.8548 
68762.1, 3.99329, 1.20169e-05, 1.79336e-05, 27.668 
64264.9, 2.06484, 5.57545e-06, 1.81942e-05, 16.2476 
62256.8, 2.59002, 7.68057e-06, 1.63685e-05, 18.8133 
11312.2, 1.41886, 1.12826e-05, 1.71089e-05, 0.271987 
74003.4, 2.53668, 1.66011e-05, 5.08409e-06, -9.15608 
25291.8, 1.75878, 6.05822e-06, 1.62815e-05, -14.5489 
15019.7, 3.89264, 1.50908e-05, 1.82757e-05, 9.88404 
36892.4, 2.22594, 1.18583e-05, 1.88328e-05, 1.16436 
48117.1, 2.15561, 6.09821e-06, 1.07095e-05, 5.69 
36843, 3.37439, 1.13231e-05, 1.80933e-05, 18.1501 
31733.2, 2.74375, 2.07573e-06, 1.33841e-05, 25.105 
55343.2, 3.48477, 1.88859e-05, 4.17462e-06, -2.83321 
99063.1, 3.18606, 1.80568e-05, 1.7203e-05, 21.2881 
37770.9, 3.34184, 1.29158e-05, 1.85626e-05, 17.0686 
10276.5, 1.67525, 1.34624e-05, 1.56003e-05, 0.824332 
95325.1, 2.80833, 1.28112e-05, 5.4407e-06, 7.02615 
32765.8, 2.60238, 1.19332e-05, 1.91951e-05, 8.17838 
70252.6, 2.9861, 1.32167e-05, 1.69176e-05, 19.0223 
24863.5, 1.95475, 1.21289e-05, 1.21105e-05, -7.42729 
97628.2, 3.27402, 1.27956e-05, 4.0947e-06, 9.52479 
55938.1, 3.61069, 3.76475e-06, 1.72556e-05, 33.8439 
23233.1, 1.75041, 6.4777e-06, 1.01583e-05, -9.085 
69611.9, 1.00501, 1.89282e-05, 5.45109e-06, 9.48457 
56295.2, 2.56035, 5.80322e-06, 8.2911e-06, 12.5849 
82773.4, 2.59511, 2.77537e-06, 1.18787e-05, 28.7001 
7603.37, 0.98546, 9.26632e-06, 1.24529e-05, 14.907 
13525.7, 0.67834, 1.26552e-05, 7.13986e-06, 63.4463 
44253.1, 1.0909, 1.43014e-05, 1.00042e-05, 1.59901 
76189, 1.56737, 1.14986e-05, 1.93327e-05, -18.7749 
69807.5, 0.825406, 1.04647e-05, 9.44568e-06, 21.8939 
43626.4, 1.29404, 1.68704e-05, 1.06093e-05, -1.85684 
98194.1, 3.39511, 1.12946e-05, 1.33608e-05, 24.8763 
51838.7, 0.804454, 1.85458e-05, 1.34994e-05, 28.8489 
39369.7, 3.28355, 1.03558e-05, 2.1785e-06, -1.6567 
74425.5, 1.48054, 5.72484e-06, 8.03216e-06, -15.6677 
88270.1, 1.11325, 3.74334e-06, 1.27074e-05, -19.1791 
96782.8, 3.87459, 7.28229e-06, 2.02089e-06, 12.4284 
50968.4, 3.79236, 7.70631e-06, 2.63364e-06, 6.4189 
66433.7, 3.41756, 1.92029e-05, 1.77641e-05, 18.9718 
71451, 0.853909, 1.46072e-05, 4.04903e-06, 32.3118 
83482.7, 1.72748, 1.62419e-05, 4.59135e-06, -5.02384 
71872.7, 0.910966, 6.45484e-06, 1.8459e-05, -7.19306 
29972.3, 3.16616, 1.45786e-05, 1.80003e-05, 11.193 
42857.6, 3.82138, 6.14925e-06, 6.64048e-06, 18.7603 
10411.8, 1.27563, 1.32876e-06, 1.35668e-05, -13.4382 
8676.24, 2.5945, 1.9671e-05, 1.57955e-05, 0.415325 
72301.5, 1.43426, 1.09379e-05, 1.92173e-05, -17.288 
78373.9, 2.40747, 1.64966e-05, 1.5275e-05, 9.28211 
86762.7, 1.14505, 4.08223e-06, 4.79037e-06, -9.73014 
62368.8, 1.17359, 1.73908e-06, 3.96252e-06, -13.5306 
82864.4, 3.92908, 8.15841e-06, 1.17608e-05, 28.6593 
18282.5, 1.5529, 1.58663e-05, 3.62279e-06, 11.8881 
92522.9, 3.53555, 1.70801e-05, 1.8361e-05, 24.4589 
6913.76, 2.28643, 1.75655e-05, 1.44761e-05, 3.44311 
43007.9, 2.61328, 1.63227e-05, 1.63879e-05, 5.39598 
94027.8, 3.69119, 1.93056e-05, 1.78509e-05, 24.2612 
38728.8, 3.18981, 1.63428e-05, 1.24818e-05, 8.60851 
8053.94, 2.85203, 4.0989e-06, 1.06267e-05, -7.73874 
34039.3, 3.74358, 1.98294e-05, 1.10686e-05, 9.0436 
15085.7, 1.77142, 5.68328e-06, 5.94426e-06, -1.71656 
42075.8, 0.625368, 3.08041e-06, 1.15045e-05, 41.4157 
54107, 2.89147, 3.33923e-06, 1.08325e-05, 24.7793 
97530.9, 1.96023, 1.50532e-05, 3.17119e-06, -5.16272 
2981.67, 0.970171, 5.82494e-06, 1.53263e-05, 17.5493 
58747.4, 1.61928, 4.95593e-06, 5.32478e-06, -12.368 
41991.8, 3.50895, 1.3876e-05, 1.7514e-05, 18.1812 
81635.8, 0.752386, 1.20565e-05, 5.2877e-06, 40.3958 
53552.4, 0.622082, 3.00937e-06, 5.13916e-06, 49.7125 
50094.9, 2.27015, 5.12996e-06, 1.38817e-05, 14.6524 
71079, 1.00914, 1.47311e-05, 1.70091e-05, -4.35936 
40315.7, 2.30373, 1.72492e-05, 9.76667e-06, -8.56008 
22871.2, 1.73025, 4.57729e-06, 1.10796e-05, -12.3416 
75102.8, 0.984808, 3.35272e-06, 7.00305e-06, -8.76192 
55128.2, 3.39928, 1.34408e-05, 1.45539e-05, 18.481 
16653.8, 2.59416, 1.77731e-05, 1.82506e-05, -7.336 
77625.4, 1.38918, 1.18896e-05, 3.2132e-06, 0.0959738 
63579.5, 2.63549, 1.04841e-05, 1.20273e-05, 12.7185 
51883.7, 2.56862, 4.28197e-06, 1.1343e-05, 18.877 
49137.5, 3.25376, 4.4094e-06, 1.8319e-05, 29.2299 
10019.4, 0.903413, 1.86277e-05, 6.84486e-06, 30.9211 
41825.4, 1.93727, 1.57209e-05, 1.14616e-05, -9.17465 
41751.9, 2.95475, 1.90474e-06, 6.48819e-06, 23.3142 
14540.3, 1.53695, 5.94827e-06, 1.66278e-05, -8.3789 
36580.4, 1.93846, 1.71152e-05, 1.52415e-05, -9.84833 
20211.5, 1.78103, 1.48255e-05, 1.12614e-05, -2.14808 
26567.5, 1.33096, 7.51007e-06, 7.31859e-06, -1.71304 
57708.5, 3.04298, 1.04264e-05, 7.53125e-06, 10.8421 
81704.8, 1.54312, 1.50322e-05, 1.92527e-05, -16.8606 
30066.1, 0.638203, 8.65384e-06, 1.24154e-05, 52.3545 
17803.2, 2.2951, 1.15946e-05, 4.80408e-06, 1.73088 
57838.2, 0.788641, 9.39968e-06, 3.71571e-06, 41.1236 
15540.7, 2.89419, 5.67453e-06, 9.35803e-06, -0.358351 
60287.6, 2.47146, 8.48025e-06, 5.34133e-06, -4.20094 
8414.86, 1.04803, 2.28826e-06, 6.09477e-06, 5.31914 
67717.6, 2.92696, 1.08312e-05, 1.26158e-05, 17.0235 
69414.1, 3.52964, 5.74307e-06, 1.99638e-05, 32.6494 
46105.7, 2.0615, 1.3737e-05, 5.15044e-06, -4.60969 
95216.4, 1.84627, 1.85208e-05, 7.10149e-06, -10.0026 
10329.9, 2.48326, 1.15607e-05, 3.35317e-06, 9.01429 
94386.1, 2.76001, 3.42034e-06, 1.35457e-05, 30.7369 
53314.7, 3.91413, 1.79004e-05, 1.82846e-05, 21.3112 
91779, 1.14559, 1.85279e-05, 1.8806e-05, -9.76082 
93275.9, 3.84944, 1.4947e-05, 5.56502e-06, 16.1758 
93992.6, 3.59306, 3.83922e-06, 8.79467e-06, 32.0552 
25795.5, 2.92402, 1.11646e-05, 7.84724e-06, -8.28678 
59128.4, 3.23196, 1.70548e-05, 2.12104e-06, -0.853505 
87570.8, 2.90094, 1.31605e-05, 8.77038e-06, 13.3467 
66610.9, 3.43117, 4.95898e-06, 1.68593e-05, 31.4279 
47865.2, 0.973326, 1.17921e-06, 1.34283e-05, -21.7824 
60671.4, 2.89991, 1.81814e-05, 8.62598e-06, 3.68552 
87469.9, 3.44312, 3.95161e-06, 1.37667e-05, 34.2566 
19666.7, 3.41848, 4.10796e-06, 1.03365e-05, 16.3118 
76709, 1.32646, 8.32517e-06, 9.70009e-06, -12.5525 
15517.1, 3.4575, 7.79384e-06, 1.42595e-05, 10.6721 
95940.6, 0.83567, 1.31785e-05, 1.11378e-05, 17.8253 
9797.54, 2.74457, 1.61323e-05, 1.31656e-05, -1.14936 
74906.5, 3.67376, 3.27062e-06, 5.41902e-06, 27.3929 
40937.9, 1.56355, 1.10463e-05, 5.04699e-06, -1.5162 
35260.8, 2.98913, 1.04526e-05, 2.529e-06, -1.35646 
36927.4, 3.78333, 1.35638e-06, 1.76175e-05, 41.4081 
96003.3, 0.666242, 1.19654e-05, 1.72004e-05, 37.6309 
85692.4, 0.898183, 2.89043e-06, 7.10848e-06, -5.7858 
40571.7, 2.17036, 1.99471e-05, 8.12425e-06, -5.1262 
87798, 3.43814, 1.68909e-05, 5.2769e-06, 10.0141 
97970.4, 1.31016, 1.98406e-05, 1.51432e-05, -10.9741 
69402.5, 1.84772, 1.26179e-05, 9.2157e-06, -12.8489 
4380.31, 2.93949, 1.35118e-05, 1.22403e-05, 4.47889 
73461.6, 1.9905, 1.5169e-05, 7.17315e-06, -10.4469 
81081.3, 3.23568, 1.03344e-05, 1.04042e-05, 20.1866 
30509.9, 1.61011, 1.22087e-06, 1.51383e-05, 13.9837 
99401.2, 3.53664, 8.49554e-06, 9.37365e-06, 25.3102 
72337.3, 1.46392, 2.90969e-06, 1.66928e-05, 8.79579 
79067.3, 2.14021, 1.53554e-06, 1.61272e-05, 31.953 
49434.1, 1.70705, 1.46571e-05, 1.62241e-05, -12.6838 
94580.1, 1.13816, 4.60976e-06, 3.59049e-06, -6.20202 
99083.1, 3.59389, 1.57356e-05, 7.62729e-06, 17.6949 
65603.6, 1.93781, 1.13843e-05, 8.80175e-06, -13.364 
93342.7, 0.950666, 1.11007e-05, 1.05791e-05, -1.74797 
58433.4, 0.676446, 1.27507e-05, 1.39524e-05, 43.227 
16336.6, 1.9504, 4.5178e-06, 1.06129e-05, -10.4673 
42271.7, 2.71518, 1.41477e-05, 5.51589e-06, -6.9653 
21345.7, 2.78526, 1.88026e-05, 1.08048e-05, -5.01619 
27311.1, 1.48576, 9.89217e-06, 1.39762e-05, -7.47075 
1624.99, 2.56422, 6.54938e-06, 6.42711e-06, 14.2813 
97618.6, 2.81806, 1.95606e-05, 7.44785e-06, 6.33872 
82202.7, 3.70182, 1.32437e-05, 1.47111e-05, 24.7692 
20555.3, 3.20592, 1.87253e-05, 6.54759e-06, -1.37835 
69008.4, 2.00076, 1.79354e-05, 1.90306e-05, -2.77159 
93085.3, 1.86124, 1.01835e-05, 1.04899e-05, -3.88837 
32545.9, 2.30946, 1.42163e-05, 1.01794e-05, -8.68804 
43130.9, 3.85906, 1.87386e-05, 1.41205e-05, 15.8609 
83532.7, 1.62312, 9.79626e-06, 5.53629e-06, -10.158 
15876.6, 0.937738, 9.13443e-06, 1.42939e-05, 9.71216 
64067.1, 1.9133, 4.31049e-06, 5.84178e-06, -8.36943 
